Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR18509187;30/09/2022 10:35;28/03/2022 20:09;45284328;4528432800;0;100;1489;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR018/18509/SRR18509187/SRR18509187.lite.1;SRX14641320;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406655;SAMN27025626;simple;9606;Homo sapiens;GSM5976539;;;;;;;no;;;;;GEO;SRA1356613;;public;A4A8F0333ADAE2014218D6F8C8FAF172;11207409949AD7D03AA02D529C05306D
SRR18509188;30/09/2022 10:35;28/03/2022 20:12;41152249;4115224900;0;100;1837;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509188/SRR18509188.lite.1;SRX14641321;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406654;SAMN27025627;simple;9606;Homo sapiens;GSM5976540;;;;;;;no;;;;;GEO;SRA1356613;;public;8D48236FD85A051B8DCDC1D6046462CC;A7EFED1288CDD9E1A5A33D7F4C1FD1CF
SRR18509189;30/09/2022 10:35;28/03/2022 20:16;47978359;4797835900;0;100;1800;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509189/SRR18509189.lite.1;SRX14641322;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406656;SAMN27025628;simple;9606;Homo sapiens;GSM5976541;;;;;;;no;;;;;GEO;SRA1356613;;public;91984C002A79657CCEB49112F1589BEB;FE1C20B5300789EF696C8ECCB8087039
SRR18509190;30/09/2022 10:35;28/03/2022 20:00;20790532;2079053200;0;100;758;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509190/SRR18509190.lite.1;SRX14641323;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406657;SAMN27025629;simple;9606;Homo sapiens;GSM5976542;;;;;;;no;;;;;GEO;SRA1356613;;public;CA2ECE2F6057E65991154A244C46ED37;764A8CF05CB3DB0CFEA15BA6704DB69F
SRR18509191;30/09/2022 10:35;28/03/2022 20:06;42251245;4225124500;0;100;1363;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509191/SRR18509191.lite.1;SRX14641324;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406658;SAMN27025630;simple;9606;Homo sapiens;GSM5976543;;;;;;;no;;;;;GEO;SRA1356613;;public;BFE3F46605DD7E7E6F40D9D52A920F25;8D1373846AACDDFCC9E4CC2123BCD67C
SRR18509192;30/09/2022 10:35;28/03/2022 20:03;40234857;4023485700;0;100;1473;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509192/SRR18509192.lite.1;SRX14641325;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406659;SAMN27025631;simple;9606;Homo sapiens;GSM5976544;;;;;;;no;;;;;GEO;SRA1356613;;public;C444AB54C9ADFF1C2C4F1E71E7EBD417;5B1479B37E2119311ED1E8080FF98015
SRR18509193;30/09/2022 10:35;28/03/2022 20:05;40084109;4008410900;0;100;1467;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18509/SRR18509193/SRR18509193.lite.1;SRX14641326;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406660;SAMN27025632;simple;9606;Homo sapiens;GSM5976545;;;;;;;no;;;;;GEO;SRA1356613;;public;8F3CBED9193AB262D6A738BB420CC159;32871E873738AAFC9DBF6BA560989917
SRR18509194;30/09/2022 10:35;28/03/2022 20:03;33974020;3397402000;0;100;1108;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509194/SRR18509194.lite.1;SRX14641327;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406661;SAMN27025633;simple;9606;Homo sapiens;GSM5976546;;;;;;;no;;;;;GEO;SRA1356613;;public;8BF8DAD783C457AF90405E75A566E8C2;D7AEAEDDB6564EDE7D34D2A9742D0154
SRR18509195;30/09/2022 10:35;14/04/2022 22:33;34691392;3469139200;0;100;1128;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509195/SRR18509195.lite.1;SRX14641328;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406662;SAMN27025634;simple;9606;Homo sapiens;GSM5976547;;;;;;;no;;;;;GEO;SRA1356613;;public;6F47054036F1663889D73985E5DD52DA;F2754EE7B4B571C7352816114E515CD3
SRR18509196;30/09/2022 10:35;28/03/2022 20:10;41870185;4187018500;0;100;1385;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18509/SRR18509196/SRR18509196.lite.1;SRX14641329;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406665;SAMN27025635;simple;9606;Homo sapiens;GSM5976548;;;;;;;no;;;;;GEO;SRA1356613;;public;32DBF618ED2B48E493E2C6A571098D75;8386F9BD542DDF53A04102CE307E657F
SRR18509197;30/09/2022 10:35;28/03/2022 20:00;28947548;2894754800;0;100;993;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509197/SRR18509197.lite.1;SRX14641330;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406663;SAMN27025636;simple;9606;Homo sapiens;GSM5976549;;;;;;;no;;;;;GEO;SRA1356613;;public;327195C16DB2F4895CBA7DF262A1E9B3;FF736BC371CCA6DDBE71314D44A364B9
SRR18509198;30/09/2022 10:35;28/03/2022 20:22;39852222;3985222200;0;100;1362;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509198/SRR18509198.lite.1;SRX14641945;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406968;SAMN27025549;simple;9606;Homo sapiens;GSM5976550;;;;;;;no;;;;;GEO;SRA1356613;;public;7D153952F40D253AD6AE4D5A52723046;99E30EE469E6345AE765EF7EF13EDE47
SRR18509199;30/09/2022 10:35;28/03/2022 20:05;44876795;4487679500;0;100;1531;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509199/SRR18509199.lite.1;SRX14641946;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406969;SAMN27025550;simple;9606;Homo sapiens;GSM5976551;;;;;;;no;;;;;GEO;SRA1356613;;public;4BE7C0B07C909F259F423409F409AB70;EFEC76A83CE1D9614C111A6E2782C521
SRR18509200;30/09/2022 10:35;28/03/2022 20:12;42242454;4224245400;0;100;1635;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509200/SRR18509200.lite.1;SRX14641947;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406971;SAMN27025551;simple;9606;Homo sapiens;GSM5976552;;;;;;;no;;;;;GEO;SRA1356613;;public;A6E96BC95889F0D62EF92BA8D06A2AA4;C8991F83DBEF8EA5924E638B1B86D40F
SRR18509201;30/09/2022 10:35;28/03/2022 20:05;38269485;3826948500;0;100;1568;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18509/SRR18509201/SRR18509201.lite.1;SRX14641948;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406970;SAMN27025552;simple;9606;Homo sapiens;GSM5976553;;;;;;;no;;;;;GEO;SRA1356613;;public;39A682C03933AF0183A77DAB0FB4BD20;9A719CFE0AC1A7F005FE661FAC88C478
SRR18509202;30/09/2022 10:35;28/03/2022 20:07;42017360;4201736000;0;100;1720;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509202/SRR18509202.lite.1;SRX14641949;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406972;SAMN27025553;simple;9606;Homo sapiens;GSM5976554;;;;;;;no;;;;;GEO;SRA1356613;;public;EDB8905957FBA2FAFAB3400364274AA9;F2A61E253A7C859479B8E4E7661E2E93
SRR18509203;30/09/2022 10:35;28/03/2022 20:16;37865942;3786594200;0;100;1691;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509203/SRR18509203.lite.1;SRX14641950;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406973;SAMN27025554;simple;9606;Homo sapiens;GSM5976555;;;;;;;no;;;;;GEO;SRA1356613;;public;286DF233150B9CF547001EC6F1791647;E265DB7B56B58A470983184E6B8D9E66
SRR18509204;30/09/2022 10:35;28/03/2022 20:07;37173487;3717348700;0;100;1660;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509204/SRR18509204.lite.1;SRX14641951;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406974;SAMN27025555;simple;9606;Homo sapiens;GSM5976556;;;;;;;no;;;;;GEO;SRA1356613;;public;3DA3280298292D6EAB2B62EDFDF38B3D;65C109C558A7E554762FC4191FCE7AE9
SRR18509205;30/09/2022 10:35;28/03/2022 20:05;33033439;3303343900;0;100;1035;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509205/SRR18509205.lite.1;SRX14641952;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406975;SAMN27025556;simple;9606;Homo sapiens;GSM5976557;;;;;;;no;;;;;GEO;SRA1356613;;public;371597641F88F9BFECCA4D419D1E0B94;AABEF655DA2E4D7A38305283306C15D4
SRR18509206;30/09/2022 10:35;28/03/2022 20:09;50607556;5060755600;0;100;1609;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509206/SRR18509206.lite.1;SRX14641953;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406976;SAMN27025557;simple;9606;Homo sapiens;GSM5976558;;;;;;;no;;;;;GEO;SRA1356613;;public;A43EF9474FDB536436EA4835AAEDCE9B;1C13B0F27570406F51EAB9B8C0060943
SRR18509207;30/09/2022 10:35;28/03/2022 20:06;40375025;4037502500;0;100;1410;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509207/SRR18509207.lite.1;SRX14641954;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406977;SAMN27025558;simple;9606;Homo sapiens;GSM5976559;;;;;;;no;;;;;GEO;SRA1356613;;public;4633D27E8417EFA71D008D3A56D03CD7;9E0A342A886F8DFF4E12863388EEE69D
SRR18509208;30/09/2022 10:35;28/03/2022 20:04;31758795;3175879500;0;100;1108;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509208/SRR18509208.lite.1;SRX14641955;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406978;SAMN27025559;simple;9606;Homo sapiens;GSM5976560;;;;;;;no;;;;;GEO;SRA1356613;;public;5291BA6574DCE9DD18202BEE621E2F52;EDC9E191A1839609ED9195844B635A04
SRR18509209;30/09/2022 10:35;28/03/2022 20:09;35082095;3508209500;0;100;1218;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509209/SRR18509209.lite.1;SRX14641956;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406979;SAMN27025560;simple;9606;Homo sapiens;GSM5976561;;;;;;;no;;;;;GEO;SRA1356613;;public;CD13B33955971FCD2EA7197A1A756F74;D59BEFE16D533D994FFF79DD35FD111F
SRR18509210;30/09/2022 10:35;28/03/2022 20:03;44176709;4417670900;0;100;1553;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509210/SRR18509210.lite.1;SRX14641957;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406980;SAMN27025561;simple;9606;Homo sapiens;GSM5976562;;;;;;;no;;;;;GEO;SRA1356613;;public;2A5701EF793591061C5821C82384291C;6FEDCFF2A723B3A328DED9E8F84353DB
SRR18509211;30/09/2022 10:35;28/03/2022 20:05;35105981;3510598100;0;100;1236;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509211/SRR18509211.lite.1;SRX14641958;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406981;SAMN27025562;simple;9606;Homo sapiens;GSM5976563;;;;;;;no;;;;;GEO;SRA1356613;;public;EE6D27AAE01BFFE35DED00AE334FA7D6;1F89EB33672BB5C6F24CC4DF10BD2CFC
SRR18509212;30/09/2022 10:35;28/03/2022 20:12;52582309;5258230900;0;100;1695;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509212/SRR18509212.lite.1;SRX14641959;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406982;SAMN27025563;simple;9606;Homo sapiens;GSM5976564;;;;;;;no;;;;;GEO;SRA1356613;;public;65CB9B5C99711460F04933CE22061D3D;90E2118EA13EAD5E6024E264D502997B
SRR18509213;30/09/2022 10:35;28/03/2022 20:18;45585986;4558598600;0;100;1698;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509213/SRR18509213.lite.1;SRX14641960;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406983;SAMN27025564;simple;9606;Homo sapiens;GSM5976565;;;;;;;no;;;;;GEO;SRA1356613;;public;482F5096806D5D5D75F61F42AFB39B77;5D99AB70477245D3993109AB31B3300C
SRR18509214;30/09/2022 10:35;28/03/2022 20:15;58239629;5823962900;0;100;2237;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509214/SRR18509214.lite.1;SRX14641961;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406984;SAMN27025565;simple;9606;Homo sapiens;GSM5976566;;;;;;;no;;;;;GEO;SRA1356613;;public;E060838F5CE80F0511D7D08CC2A39A95;C88B4AD37B0065C4EDD7570B3F4151DF
SRR18509215;30/09/2022 10:35;28/03/2022 19:57;14725844;1472584400;0;100;555;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509215/SRR18509215.lite.1;SRX14641962;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406985;SAMN27025566;simple;9606;Homo sapiens;GSM5976567;;;;;;;no;;;;;GEO;SRA1356613;;public;6155EF860DD9E34384AD209EC535ED0A;14F454A77D1E57FDB0A8640A1E58DD5A
SRR18509216;30/09/2022 10:35;28/03/2022 20:07;46287683;4628768300;0;100;1582;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18509/SRR18509216/SRR18509216.lite.1;SRX14641963;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406986;SAMN27025567;simple;9606;Homo sapiens;GSM5976568;;;;;;;no;;;;;GEO;SRA1356613;;public;D5A7E187FD412DB6A1D9988C445BCDB0;8F1A9F52499BB7DACA500B8A097D8994
SRR18509217;30/09/2022 10:35;28/03/2022 20:04;39362719;3936271900;0;100;1357;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509217/SRR18509217.lite.1;SRX14641964;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406987;SAMN27025568;simple;9606;Homo sapiens;GSM5976569;;;;;;;no;;;;;GEO;SRA1356613;;public;174159FA8E4FDD3543154944C1B35D95;73D7FF37195B01B043E3C3E36428FD05
SRR18509218;30/09/2022 10:35;28/03/2022 20:06;43508428;4350842800;0;100;1607;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509218/SRR18509218.lite.1;SRX14641965;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406988;SAMN27025569;simple;9606;Homo sapiens;GSM5976570;;;;;;;no;;;;;GEO;SRA1356613;;public;F3717EB6C51D14AD3CB2CEC49AD63703;DCA0235642AA51DADA33B6A64D20C8DC
SRR18509219;30/09/2022 10:35;28/03/2022 20:03;38681983;3868198300;0;100;1285;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509219/SRR18509219.lite.1;SRX14641966;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406989;SAMN27025570;simple;9606;Homo sapiens;GSM5976571;;;;;;;no;;;;;GEO;SRA1356613;;public;C4C9BA1B56FD427106C637BA4FEA4D03;8042D257CEB23B4E046AFFD3E0C3C528
SRR18509220;30/09/2022 10:35;28/03/2022 20:07;44276547;4427654700;0;100;1480;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509220/SRR18509220.lite.1;SRX14641967;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406990;SAMN27025571;simple;9606;Homo sapiens;GSM5976572;;;;;;;no;;;;;GEO;SRA1356613;;public;EC3A912DE7CEF0ECD9CAED1A3215ABD7;B7BF015138CAB54CBAA45395FD6AAD52
SRR18509221;30/09/2022 10:35;28/03/2022 20:02;33093929;3309392900;0;100;1163;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509221/SRR18509221.lite.1;SRX14641968;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406991;SAMN27025572;simple;9606;Homo sapiens;GSM5976573;;;;;;;no;;;;;GEO;SRA1356613;;public;BD85929D8F5FCDB1BC729872F1FEBA0C;5463E66532C905B2620C3DF2EEB4AE74
SRR18509222;30/09/2022 10:35;28/03/2022 20:04;38916536;3891653600;0;100;1354;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18509/SRR18509222/SRR18509222.lite.1;SRX14640274;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406317;SAMN27025573;simple;9606;Homo sapiens;GSM5976574;;;;;;;no;;;;;GEO;SRA1356613;;public;8C8A082501CC1166A29BE1BEAF23E469;6077C211A48F055679D6D096F1439A08
SRR18509223;30/09/2022 10:35;28/03/2022 20:05;40887795;4088779500;0;100;1430;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509223/SRR18509223.lite.1;SRX14640275;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406318;SAMN27025574;simple;9606;Homo sapiens;GSM5976575;;;;;;;no;;;;;GEO;SRA1356613;;public;85835235F3F056C5EBC0AEB564B9754E;047FA098864B8996ECAEA7EFD2B3DDD6
SRR18509224;30/09/2022 10:35;28/03/2022 20:09;30372484;3037248400;0;100;1329;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509224/SRR18509224.lite.1;SRX14640276;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406319;SAMN27025575;simple;9606;Homo sapiens;GSM5976576;;;;;;;no;;;;;GEO;SRA1356613;;public;528B6386C281179FDC14586A45085EE7;2645C96560E5278F65786B616975C994
SRR18509225;30/09/2022 10:35;28/03/2022 20:03;30306385;3030638500;0;100;1330;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509225/SRR18509225.lite.1;SRX14640277;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406320;SAMN27025576;simple;9606;Homo sapiens;GSM5976577;;;;;;;no;;;;;GEO;SRA1356613;;public;580DDCAF643B3C5575FE87E08D663061;A29F7762E9B5D1C6CBDDE681B51AD8CF
SRR18509226;30/09/2022 10:35;28/03/2022 20:15;42236912;4223691200;0;100;1859;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509226/SRR18509226.lite.1;SRX14640278;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406322;SAMN27025548;simple;9606;Homo sapiens;GSM5976578;;;;;;;no;;;;;GEO;SRA1356613;;public;46ECA00E9328DAB5A2E5B709327A5B75;CE0A3087EAFF0404A7106DAA55D61753
SRR18509227;30/09/2022 10:35;28/03/2022 20:03;37707268;3770726800;0;100;1380;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509227/SRR18509227.lite.1;SRX14640279;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406321;SAMN27025645;simple;9606;Homo sapiens;GSM5976579;;;;;;;no;;;;;GEO;SRA1356613;;public;E50CC769EE9947C7606A50C2D4D9BE78;DA7BE3A4414F96A7FDF455909E720100
SRR18509228;30/09/2022 10:35;28/03/2022 20:01;36718647;3671864700;0;100;1332;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509228/SRR18509228.lite.1;SRX14640280;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406324;SAMN27025646;simple;9606;Homo sapiens;GSM5976580;;;;;;;no;;;;;GEO;SRA1356613;;public;70B49E4C8993056B2D69E4A0C5069802;C8778A0796FC1F6CE833415F537E13C6
SRR18509229;30/09/2022 10:35;28/03/2022 20:05;35054852;3505485200;0;100;1386;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509229/SRR18509229.lite.1;SRX14640281;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406323;SAMN27025647;simple;9606;Homo sapiens;GSM5976581;;;;;;;no;;;;;GEO;SRA1356613;;public;AA5DA49B2F409834C893E1EFDB9D5E56;DFA88A3068F44DB5F138D41B19153980
SRR18509230;30/09/2022 10:35;28/03/2022 20:18;42615782;4261578200;0;100;1681;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509230/SRR18509230.lite.1;SRX14640282;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406325;SAMN27025648;simple;9606;Homo sapiens;GSM5976582;;;;;;;no;;;;;GEO;SRA1356613;;public;A3B65CE2FD17E8CF1173960923381C40;AC5C1E03DCBEB07D5EF79D1CC1223B85
